,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
0,AUS,PARTEMP,TOT,PC_EMP,A,2001,23.75882466
1,AUS,PARTEMP,TOT,PC_EMP,A,2002,24.02780547
2,AUS,PARTEMP,TOT,PC_EMP,A,2003,24.32089956
3,AUS,PARTEMP,TOT,PC_EMP,A,2004,23.76877202
4,AUS,PARTEMP,TOT,PC_EMP,A,2005,23.99514829
5,AUS,PARTEMP,TOT,PC_EMP,A,2006,23.93033535
6,AUS,PARTEMP,TOT,PC_EMP,A,2007,23.732289899999998
7,AUS,PARTEMP,TOT,PC_EMP,A,2008,23.7595516
8,AUS,PARTEMP,TOT,PC_EMP,A,2009,24.59863499
9,AUS,PARTEMP,TOT,PC_EMP,A,2010,24.84530824
10,AUS,PARTEMP,TOT,PC_EMP,A,2011,24.65798961
11,AUS,PARTEMP,TOT,PC_EMP,A,2012,24.564308899999997
12,AUS,PARTEMP,TOT,PC_EMP,A,2013,24.88420388
13,AUS,PARTEMP,TOT,PC_EMP,A,2014,25.20848057
14,AUS,PARTEMP,TOT,PC_EMP,A,2015,25.24137393
15,AUS,PARTEMP,TOT,PC_EMP,A,2016,25.89578485
16,AUS,PARTEMP,TOT,PC_EMP,A,2017,25.73043633
17,AUT,PARTEMP,TOT,PC_EMP,A,1995,11.09849739
18,AUT,PARTEMP,TOT,PC_EMP,A,1996,10.90131819
19,AUT,PARTEMP,TOT,PC_EMP,A,1997,10.77208437
20,AUT,PARTEMP,TOT,PC_EMP,A,1998,11.49522907
21,AUT,PARTEMP,TOT,PC_EMP,A,1999,12.28889941
22,AUT,PARTEMP,TOT,PC_EMP,A,2000,11.74568956
23,AUT,PARTEMP,TOT,PC_EMP,A,2001,12.68095952
24,AUT,PARTEMP,TOT,PC_EMP,A,2002,13.30482207
25,AUT,PARTEMP,TOT,PC_EMP,A,2003,13.68317662
26,AUT,PARTEMP,TOT,PC_EMP,A,2004,15.33490747
27,AUT,PARTEMP,TOT,PC_EMP,A,2005,16.43098848
28,AUT,PARTEMP,TOT,PC_EMP,A,2006,16.95884637
29,AUT,PARTEMP,TOT,PC_EMP,A,2007,17.34535255
30,AUT,PARTEMP,TOT,PC_EMP,A,2008,17.8415867
31,AUT,PARTEMP,TOT,PC_EMP,A,2009,18.68802087
32,AUT,PARTEMP,TOT,PC_EMP,A,2010,19.16699077
33,AUT,PARTEMP,TOT,PC_EMP,A,2011,19.015248899999996
34,AUT,PARTEMP,TOT,PC_EMP,A,2012,19.43662073
35,AUT,PARTEMP,TOT,PC_EMP,A,2013,19.86355598
36,AUT,PARTEMP,TOT,PC_EMP,A,2014,20.93923668
37,AUT,PARTEMP,TOT,PC_EMP,A,2015,21.02654847
38,AUT,PARTEMP,TOT,PC_EMP,A,2016,20.88913163
39,AUT,PARTEMP,TOT,PC_EMP,A,2017,20.94025611
40,BEL,PARTEMP,TOT,PC_EMP,A,1983,9.758870457
41,BEL,PARTEMP,TOT,PC_EMP,A,1984,10.76751196
42,BEL,PARTEMP,TOT,PC_EMP,A,1985,11.53289412
43,BEL,PARTEMP,TOT,PC_EMP,A,1986,11.65501123
44,BEL,PARTEMP,TOT,PC_EMP,A,1987,12.49887964
45,BEL,PARTEMP,TOT,PC_EMP,A,1988,12.72590748
46,BEL,PARTEMP,TOT,PC_EMP,A,1989,12.99979557
47,BEL,PARTEMP,TOT,PC_EMP,A,1990,13.51450635
48,BEL,PARTEMP,TOT,PC_EMP,A,1991,14.61762525
49,BEL,PARTEMP,TOT,PC_EMP,A,1992,14.33872822
50,BEL,PARTEMP,TOT,PC_EMP,A,1993,14.66402647
51,BEL,PARTEMP,TOT,PC_EMP,A,1994,14.62111006
52,BEL,PARTEMP,TOT,PC_EMP,A,1995,14.56226774
53,BEL,PARTEMP,TOT,PC_EMP,A,1996,14.79065965
54,BEL,PARTEMP,TOT,PC_EMP,A,1997,15.04460179
55,BEL,PARTEMP,TOT,PC_EMP,A,1998,15.59890891
56,BEL,PARTEMP,TOT,PC_EMP,A,1999,19.90167533
57,BEL,PARTEMP,TOT,PC_EMP,A,2000,19.26277042
58,BEL,PARTEMP,TOT,PC_EMP,A,2001,17.58766593
59,BEL,PARTEMP,TOT,PC_EMP,A,2002,17.59775175
60,BEL,PARTEMP,TOT,PC_EMP,A,2003,18.29945038
61,BEL,PARTEMP,TOT,PC_EMP,A,2004,18.53921303
62,BEL,PARTEMP,TOT,PC_EMP,A,2005,18.52233922
63,BEL,PARTEMP,TOT,PC_EMP,A,2006,18.66348427
64,BEL,PARTEMP,TOT,PC_EMP,A,2007,18.08417836
65,BEL,PARTEMP,TOT,PC_EMP,A,2008,18.317155800000002
66,BEL,PARTEMP,TOT,PC_EMP,A,2009,18.24411496
67,BEL,PARTEMP,TOT,PC_EMP,A,2010,18.32104417
68,BEL,PARTEMP,TOT,PC_EMP,A,2011,18.79329785
69,BEL,PARTEMP,TOT,PC_EMP,A,2012,18.67178355
70,BEL,PARTEMP,TOT,PC_EMP,A,2013,18.21250909
71,BEL,PARTEMP,TOT,PC_EMP,A,2014,18.12644954
72,BEL,PARTEMP,TOT,PC_EMP,A,2015,18.15268227
73,BEL,PARTEMP,TOT,PC_EMP,A,2016,17.77411875
74,BEL,PARTEMP,TOT,PC_EMP,A,2017,16.39465129
75,CAN,PARTEMP,TOT,PC_EMP,A,1976,12.5097587
76,CAN,PARTEMP,TOT,PC_EMP,A,1977,13.04040395
77,CAN,PARTEMP,TOT,PC_EMP,A,1978,13.222694899999999
78,CAN,PARTEMP,TOT,PC_EMP,A,1979,13.76872832
79,CAN,PARTEMP,TOT,PC_EMP,A,1980,14.29417552
80,CAN,PARTEMP,TOT,PC_EMP,A,1981,14.8233106
81,CAN,PARTEMP,TOT,PC_EMP,A,1982,15.92424863
82,CAN,PARTEMP,TOT,PC_EMP,A,1983,16.78942172
83,CAN,PARTEMP,TOT,PC_EMP,A,1984,16.75316164
84,CAN,PARTEMP,TOT,PC_EMP,A,1985,17.04586427
85,CAN,PARTEMP,TOT,PC_EMP,A,1986,16.9261025
86,CAN,PARTEMP,TOT,PC_EMP,A,1987,16.64989621
87,CAN,PARTEMP,TOT,PC_EMP,A,1988,16.81693979
88,CAN,PARTEMP,TOT,PC_EMP,A,1989,16.6411321
89,CAN,PARTEMP,TOT,PC_EMP,A,1990,16.96849192
90,CAN,PARTEMP,TOT,PC_EMP,A,1991,18.14333199
91,CAN,PARTEMP,TOT,PC_EMP,A,1992,18.55864645
92,CAN,PARTEMP,TOT,PC_EMP,A,1993,19.21782802
93,CAN,PARTEMP,TOT,PC_EMP,A,1994,18.9450131
94,CAN,PARTEMP,TOT,PC_EMP,A,1995,18.80119865
95,CAN,PARTEMP,TOT,PC_EMP,A,1996,19.09353963
96,CAN,PARTEMP,TOT,PC_EMP,A,1997,19.09066372
97,CAN,PARTEMP,TOT,PC_EMP,A,1998,18.81386361
98,CAN,PARTEMP,TOT,PC_EMP,A,1999,18.39407942
99,CAN,PARTEMP,TOT,PC_EMP,A,2000,18.10478637
100,CAN,PARTEMP,TOT,PC_EMP,A,2001,18.11285354
101,CAN,PARTEMP,TOT,PC_EMP,A,2002,18.76758403
102,CAN,PARTEMP,TOT,PC_EMP,A,2003,18.96699349
103,CAN,PARTEMP,TOT,PC_EMP,A,2004,18.53598124
104,CAN,PARTEMP,TOT,PC_EMP,A,2005,18.4178848
105,CAN,PARTEMP,TOT,PC_EMP,A,2006,18.17948806
106,CAN,PARTEMP,TOT,PC_EMP,A,2007,18.30033006
107,CAN,PARTEMP,TOT,PC_EMP,A,2008,18.56420938
108,CAN,PARTEMP,TOT,PC_EMP,A,2009,19.29169655
109,CAN,PARTEMP,TOT,PC_EMP,A,2010,19.56343511
110,CAN,PARTEMP,TOT,PC_EMP,A,2011,19.29099774
111,CAN,PARTEMP,TOT,PC_EMP,A,2012,18.96027444
112,CAN,PARTEMP,TOT,PC_EMP,A,2013,19.09849269
113,CAN,PARTEMP,TOT,PC_EMP,A,2014,19.29019014
114,CAN,PARTEMP,TOT,PC_EMP,A,2015,18.88316547
115,CAN,PARTEMP,TOT,PC_EMP,A,2016,19.18811836
116,CAN,PARTEMP,TOT,PC_EMP,A,2017,19.140614399999997
117,CZE,PARTEMP,TOT,PC_EMP,A,1993,3.6254345189999997
118,CZE,PARTEMP,TOT,PC_EMP,A,1994,3.6011880489999997
119,CZE,PARTEMP,TOT,PC_EMP,A,1995,3.449420664
120,CZE,PARTEMP,TOT,PC_EMP,A,1996,3.412295308
121,CZE,PARTEMP,TOT,PC_EMP,A,1997,3.409297884
122,CZE,PARTEMP,TOT,PC_EMP,A,1998,3.3057738239999996
123,CZE,PARTEMP,TOT,PC_EMP,A,1999,3.3848483860000003
124,CZE,PARTEMP,TOT,PC_EMP,A,2000,3.226651972
125,CZE,PARTEMP,TOT,PC_EMP,A,2001,3.234604721
126,CZE,PARTEMP,TOT,PC_EMP,A,2002,2.91173429
127,CZE,PARTEMP,TOT,PC_EMP,A,2003,3.1764636310000003
128,CZE,PARTEMP,TOT,PC_EMP,A,2004,3.07758068
129,CZE,PARTEMP,TOT,PC_EMP,A,2005,3.2668950289999996
130,CZE,PARTEMP,TOT,PC_EMP,A,2006,3.31782289
131,CZE,PARTEMP,TOT,PC_EMP,A,2007,3.488839459
132,CZE,PARTEMP,TOT,PC_EMP,A,2008,3.469270264
133,CZE,PARTEMP,TOT,PC_EMP,A,2009,3.8869150269999997
134,CZE,PARTEMP,TOT,PC_EMP,A,2010,4.321034991
135,CZE,PARTEMP,TOT,PC_EMP,A,2011,3.901113806
136,CZE,PARTEMP,TOT,PC_EMP,A,2012,4.337309572
137,CZE,PARTEMP,TOT,PC_EMP,A,2013,4.899425736
138,CZE,PARTEMP,TOT,PC_EMP,A,2014,4.760107373
139,CZE,PARTEMP,TOT,PC_EMP,A,2015,4.683773864
140,CZE,PARTEMP,TOT,PC_EMP,A,2016,4.946839235
141,CZE,PARTEMP,TOT,PC_EMP,A,2017,5.362375688
142,DNK,PARTEMP,TOT,PC_EMP,A,1983,20.55832314
143,DNK,PARTEMP,TOT,PC_EMP,A,1984,21.16535546
144,DNK,PARTEMP,TOT,PC_EMP,A,1985,20.32026658
145,DNK,PARTEMP,TOT,PC_EMP,A,1986,19.62744502
146,DNK,PARTEMP,TOT,PC_EMP,A,1987,19.86666055
147,DNK,PARTEMP,TOT,PC_EMP,A,1988,18.9874821
148,DNK,PARTEMP,TOT,PC_EMP,A,1989,18.87640745
149,DNK,PARTEMP,TOT,PC_EMP,A,1990,19.1550652
150,DNK,PARTEMP,TOT,PC_EMP,A,1991,18.70780785
151,DNK,PARTEMP,TOT,PC_EMP,A,1992,18.91692188
152,DNK,PARTEMP,TOT,PC_EMP,A,1993,18.97203924
153,DNK,PARTEMP,TOT,PC_EMP,A,1994,17.309041399999998
154,DNK,PARTEMP,TOT,PC_EMP,A,1995,16.88812027
155,DNK,PARTEMP,TOT,PC_EMP,A,1996,16.60721694
156,DNK,PARTEMP,TOT,PC_EMP,A,1997,17.17810882
157,DNK,PARTEMP,TOT,PC_EMP,A,1998,17.11221356
158,DNK,PARTEMP,TOT,PC_EMP,A,1999,15.27826507
159,DNK,PARTEMP,TOT,PC_EMP,A,2000,15.28954531
160,DNK,PARTEMP,TOT,PC_EMP,A,2001,14.84258086
161,DNK,PARTEMP,TOT,PC_EMP,A,2002,15.49260299
162,DNK,PARTEMP,TOT,PC_EMP,A,2003,16.15827463
163,DNK,PARTEMP,TOT,PC_EMP,A,2004,17.04869731
164,DNK,PARTEMP,TOT,PC_EMP,A,2005,17.34987077
165,DNK,PARTEMP,TOT,PC_EMP,A,2006,17.87374567
166,DNK,PARTEMP,TOT,PC_EMP,A,2007,17.27459258
167,DNK,PARTEMP,TOT,PC_EMP,A,2008,17.8186444
168,DNK,PARTEMP,TOT,PC_EMP,A,2009,18.77525646
169,DNK,PARTEMP,TOT,PC_EMP,A,2010,19.15361506
170,DNK,PARTEMP,TOT,PC_EMP,A,2011,19.20427056
171,DNK,PARTEMP,TOT,PC_EMP,A,2012,19.3795722
172,DNK,PARTEMP,TOT,PC_EMP,A,2013,19.20304516
173,DNK,PARTEMP,TOT,PC_EMP,A,2014,19.69602686
174,DNK,PARTEMP,TOT,PC_EMP,A,2015,20.03492515
175,DNK,PARTEMP,TOT,PC_EMP,A,2016,21.72389319
176,DNK,PARTEMP,TOT,PC_EMP,A,2017,20.42568948
177,FIN,PARTEMP,TOT,PC_EMP,A,1989,7.745058491
178,FIN,PARTEMP,TOT,PC_EMP,A,1990,7.586763519
179,FIN,PARTEMP,TOT,PC_EMP,A,1991,7.938540333
180,FIN,PARTEMP,TOT,PC_EMP,A,1992,8.149171271
181,FIN,PARTEMP,TOT,PC_EMP,A,1993,8.939096267
182,FIN,PARTEMP,TOT,PC_EMP,A,1994,8.933002481
183,FIN,PARTEMP,TOT,PC_EMP,A,1995,8.69140625
184,FIN,PARTEMP,TOT,PC_EMP,A,1996,8.481927711
185,FIN,PARTEMP,TOT,PC_EMP,A,1997,9.327146172
186,FIN,PARTEMP,TOT,PC_EMP,A,1998,9.678878336
187,FIN,PARTEMP,TOT,PC_EMP,A,1999,9.872751207
188,FIN,PARTEMP,TOT,PC_EMP,A,2000,10.362694300000001
189,FIN,PARTEMP,TOT,PC_EMP,A,2001,10.49040512
190,FIN,PARTEMP,TOT,PC_EMP,A,2002,11.0403397
191,FIN,PARTEMP,TOT,PC_EMP,A,2003,11.32396765
192,FIN,PARTEMP,TOT,PC_EMP,A,2004,11.31154499
193,FIN,PARTEMP,TOT,PC_EMP,A,2005,11.20366514
194,FIN,PARTEMP,TOT,PC_EMP,A,2006,11.407468199999999
195,FIN,PARTEMP,TOT,PC_EMP,A,2007,11.70514378
196,FIN,PARTEMP,TOT,PC_EMP,A,2008,11.4956245
197,FIN,PARTEMP,TOT,PC_EMP,A,2009,12.2387205
198,FIN,PARTEMP,TOT,PC_EMP,A,2010,12.48458946
199,FIN,PARTEMP,TOT,PC_EMP,A,2011,12.704801400000001
200,FIN,PARTEMP,TOT,PC_EMP,A,2012,12.97975709
201,FIN,PARTEMP,TOT,PC_EMP,A,2013,13.03635774
202,FIN,PARTEMP,TOT,PC_EMP,A,2014,13.31853494
203,FIN,PARTEMP,TOT,PC_EMP,A,2015,13.40385083
204,FIN,PARTEMP,TOT,PC_EMP,A,2016,14.01161733
205,FIN,PARTEMP,TOT,PC_EMP,A,2017,14.03118095
206,FRA,PARTEMP,TOT,PC_EMP,A,1983,10.30371787
207,FRA,PARTEMP,TOT,PC_EMP,A,1984,11.24866942
208,FRA,PARTEMP,TOT,PC_EMP,A,1985,11.65606952
209,FRA,PARTEMP,TOT,PC_EMP,A,1986,12.61135567
210,FRA,PARTEMP,TOT,PC_EMP,A,1987,12.54406625
211,FRA,PARTEMP,TOT,PC_EMP,A,1988,12.56231856
212,FRA,PARTEMP,TOT,PC_EMP,A,1989,12.14853815
213,FRA,PARTEMP,TOT,PC_EMP,A,1990,12.16956429
214,FRA,PARTEMP,TOT,PC_EMP,A,1991,12.03883988
215,FRA,PARTEMP,TOT,PC_EMP,A,1992,12.55040708
216,FRA,PARTEMP,TOT,PC_EMP,A,1993,13.19080744
217,FRA,PARTEMP,TOT,PC_EMP,A,1994,13.79856905
218,FRA,PARTEMP,TOT,PC_EMP,A,1995,14.15307401
219,FRA,PARTEMP,TOT,PC_EMP,A,1996,14.04506645
220,FRA,PARTEMP,TOT,PC_EMP,A,1997,14.76562935
221,FRA,PARTEMP,TOT,PC_EMP,A,1998,14.68499158
222,FRA,PARTEMP,TOT,PC_EMP,A,1999,14.560124700000001
223,FRA,PARTEMP,TOT,PC_EMP,A,2000,14.24953413
224,FRA,PARTEMP,TOT,PC_EMP,A,2001,13.78933658
225,FRA,PARTEMP,TOT,PC_EMP,A,2002,13.83245113
226,FRA,PARTEMP,TOT,PC_EMP,A,2003,12.97985105
227,FRA,PARTEMP,TOT,PC_EMP,A,2004,13.26601878
228,FRA,PARTEMP,TOT,PC_EMP,A,2005,13.18965094
229,FRA,PARTEMP,TOT,PC_EMP,A,2006,13.20916745
230,FRA,PARTEMP,TOT,PC_EMP,A,2007,13.28382639
231,FRA,PARTEMP,TOT,PC_EMP,A,2008,13.02659834
232,FRA,PARTEMP,TOT,PC_EMP,A,2009,13.46170547
233,FRA,PARTEMP,TOT,PC_EMP,A,2010,13.67666131
234,FRA,PARTEMP,TOT,PC_EMP,A,2011,13.66343109
235,FRA,PARTEMP,TOT,PC_EMP,A,2012,13.87255201
236,FRA,PARTEMP,TOT,PC_EMP,A,2013,14.0190112
237,FRA,PARTEMP,TOT,PC_EMP,A,2014,14.31455555
238,FRA,PARTEMP,TOT,PC_EMP,A,2015,14.35547981
239,FRA,PARTEMP,TOT,PC_EMP,A,2016,14.22124755
240,FRA,PARTEMP,TOT,PC_EMP,A,2017,14.29111341
241,DEU,PARTEMP,TOT,PC_EMP,A,1983,13.37099957
242,DEU,PARTEMP,TOT,PC_EMP,A,1984,11.03323056
243,DEU,PARTEMP,TOT,PC_EMP,A,1985,10.97087935
244,DEU,PARTEMP,TOT,PC_EMP,A,1986,11.2232185
245,DEU,PARTEMP,TOT,PC_EMP,A,1987,10.9697215
246,DEU,PARTEMP,TOT,PC_EMP,A,1988,11.3829344
247,DEU,PARTEMP,TOT,PC_EMP,A,1989,11.58456486
248,DEU,PARTEMP,TOT,PC_EMP,A,1990,13.42195496
249,DEU,PARTEMP,TOT,PC_EMP,A,1991,11.83619047
250,DEU,PARTEMP,TOT,PC_EMP,A,1992,12.25415364
251,DEU,PARTEMP,TOT,PC_EMP,A,1993,12.83328054
252,DEU,PARTEMP,TOT,PC_EMP,A,1994,13.504724300000001
253,DEU,PARTEMP,TOT,PC_EMP,A,1995,14.24406501
254,DEU,PARTEMP,TOT,PC_EMP,A,1996,14.89393245
255,DEU,PARTEMP,TOT,PC_EMP,A,1997,15.81891442
256,DEU,PARTEMP,TOT,PC_EMP,A,1998,16.59621217
257,DEU,PARTEMP,TOT,PC_EMP,A,1999,17.140845000000002
258,DEU,PARTEMP,TOT,PC_EMP,A,2000,17.58098053
259,DEU,PARTEMP,TOT,PC_EMP,A,2001,18.29400733
260,DEU,PARTEMP,TOT,PC_EMP,A,2002,18.77605124
261,DEU,PARTEMP,TOT,PC_EMP,A,2003,19.56408094
262,DEU,PARTEMP,TOT,PC_EMP,A,2004,20.09670267
263,DEU,PARTEMP,TOT,PC_EMP,A,2005,21.46167684
264,DEU,PARTEMP,TOT,PC_EMP,A,2006,21.842665
265,DEU,PARTEMP,TOT,PC_EMP,A,2007,21.97901574
266,DEU,PARTEMP,TOT,PC_EMP,A,2008,21.78336199
267,DEU,PARTEMP,TOT,PC_EMP,A,2009,21.85774549
268,DEU,PARTEMP,TOT,PC_EMP,A,2010,21.83695438
269,DEU,PARTEMP,TOT,PC_EMP,A,2011,22.26650576
270,DEU,PARTEMP,TOT,PC_EMP,A,2012,22.23525722
271,DEU,PARTEMP,TOT,PC_EMP,A,2013,22.5695483
272,DEU,PARTEMP,TOT,PC_EMP,A,2014,22.32789071
273,DEU,PARTEMP,TOT,PC_EMP,A,2015,22.40204165
274,DEU,PARTEMP,TOT,PC_EMP,A,2016,22.07889384
275,DEU,PARTEMP,TOT,PC_EMP,A,2017,22.15963688
276,GRC,PARTEMP,TOT,PC_EMP,A,1983,7.240926605
277,GRC,PARTEMP,TOT,PC_EMP,A,1984,6.997574531000001
278,GRC,PARTEMP,TOT,PC_EMP,A,1985,5.939934107000001
279,GRC,PARTEMP,TOT,PC_EMP,A,1986,6.794087472
280,GRC,PARTEMP,TOT,PC_EMP,A,1987,6.525489602
281,GRC,PARTEMP,TOT,PC_EMP,A,1988,7.012411017000001
282,GRC,PARTEMP,TOT,PC_EMP,A,1989,6.635653637000001
283,GRC,PARTEMP,TOT,PC_EMP,A,1990,6.6973938770000006
284,GRC,PARTEMP,TOT,PC_EMP,A,1991,6.875667973
285,GRC,PARTEMP,TOT,PC_EMP,A,1992,7.202623472000001
286,GRC,PARTEMP,TOT,PC_EMP,A,1993,7.12930196
287,GRC,PARTEMP,TOT,PC_EMP,A,1994,7.83829857
288,GRC,PARTEMP,TOT,PC_EMP,A,1995,7.788224582000001
289,GRC,PARTEMP,TOT,PC_EMP,A,1996,8.005856913999999
290,GRC,PARTEMP,TOT,PC_EMP,A,1997,8.315235332
291,GRC,PARTEMP,TOT,PC_EMP,A,1998,9.068599506
292,GRC,PARTEMP,TOT,PC_EMP,A,1999,7.965455502999999
293,GRC,PARTEMP,TOT,PC_EMP,A,2000,5.34482626
294,GRC,PARTEMP,TOT,PC_EMP,A,2001,4.704793464
295,GRC,PARTEMP,TOT,PC_EMP,A,2002,5.378599705
296,GRC,PARTEMP,TOT,PC_EMP,A,2003,5.601154299
297,GRC,PARTEMP,TOT,PC_EMP,A,2004,5.895149546
298,GRC,PARTEMP,TOT,PC_EMP,A,2005,6.382767358
299,GRC,PARTEMP,TOT,PC_EMP,A,2006,7.431964513
300,GRC,PARTEMP,TOT,PC_EMP,A,2007,7.693353551
301,GRC,PARTEMP,TOT,PC_EMP,A,2008,7.933897042999999
302,GRC,PARTEMP,TOT,PC_EMP,A,2009,8.50481647
303,GRC,PARTEMP,TOT,PC_EMP,A,2010,8.906889851
304,GRC,PARTEMP,TOT,PC_EMP,A,2011,9.085164168
305,GRC,PARTEMP,TOT,PC_EMP,A,2012,9.786492835
306,GRC,PARTEMP,TOT,PC_EMP,A,2013,10.326569300000001
307,GRC,PARTEMP,TOT,PC_EMP,A,2014,11.15286069
308,GRC,PARTEMP,TOT,PC_EMP,A,2015,11.11607102
309,GRC,PARTEMP,TOT,PC_EMP,A,2016,10.96041872
310,GRC,PARTEMP,TOT,PC_EMP,A,2017,10.97599583
311,HUN,PARTEMP,TOT,PC_EMP,A,1995,3.193637225
312,HUN,PARTEMP,TOT,PC_EMP,A,1996,3.1131981989999997
313,HUN,PARTEMP,TOT,PC_EMP,A,1997,3.2929857960000004
314,HUN,PARTEMP,TOT,PC_EMP,A,1998,3.5221501010000003
315,HUN,PARTEMP,TOT,PC_EMP,A,1999,3.53301347
316,HUN,PARTEMP,TOT,PC_EMP,A,2000,3.17293295
317,HUN,PARTEMP,TOT,PC_EMP,A,2001,2.7867654060000002
318,HUN,PARTEMP,TOT,PC_EMP,A,2002,2.8918140589999997
319,HUN,PARTEMP,TOT,PC_EMP,A,2003,3.523595
320,HUN,PARTEMP,TOT,PC_EMP,A,2004,3.584242967
321,HUN,PARTEMP,TOT,PC_EMP,A,2005,3.572470159
322,HUN,PARTEMP,TOT,PC_EMP,A,2006,2.947432098
323,HUN,PARTEMP,TOT,PC_EMP,A,2007,3.0676000660000002
324,HUN,PARTEMP,TOT,PC_EMP,A,2008,3.371424039
325,HUN,PARTEMP,TOT,PC_EMP,A,2009,3.8368982889999996
326,HUN,PARTEMP,TOT,PC_EMP,A,2010,3.9906556710000003
327,HUN,PARTEMP,TOT,PC_EMP,A,2011,5.207712384
328,HUN,PARTEMP,TOT,PC_EMP,A,2012,5.152392095
329,HUN,PARTEMP,TOT,PC_EMP,A,2013,4.904974941
330,HUN,PARTEMP,TOT,PC_EMP,A,2014,4.5009332230000005
331,HUN,PARTEMP,TOT,PC_EMP,A,2015,4.381804208
332,HUN,PARTEMP,TOT,PC_EMP,A,2016,3.957977034
333,HUN,PARTEMP,TOT,PC_EMP,A,2017,3.6315858810000003
334,ISL,PARTEMP,TOT,PC_EMP,A,1991,22.17240171
335,ISL,PARTEMP,TOT,PC_EMP,A,1992,22.126117699999998
336,ISL,PARTEMP,TOT,PC_EMP,A,1993,22.42229933
337,ISL,PARTEMP,TOT,PC_EMP,A,1994,22.57492901
338,ISL,PARTEMP,TOT,PC_EMP,A,1995,23.15781127
339,ISL,PARTEMP,TOT,PC_EMP,A,1996,21.11483991
340,ISL,PARTEMP,TOT,PC_EMP,A,1997,22.57972683
341,ISL,PARTEMP,TOT,PC_EMP,A,1998,23.27194298
342,ISL,PARTEMP,TOT,PC_EMP,A,1999,21.53528927
343,ISL,PARTEMP,TOT,PC_EMP,A,2000,20.15586713
344,ISL,PARTEMP,TOT,PC_EMP,A,2001,19.94743564
345,ISL,PARTEMP,TOT,PC_EMP,A,2002,20.32488714
346,ISL,PARTEMP,TOT,PC_EMP,A,2003,15.86376195
347,ISL,PARTEMP,TOT,PC_EMP,A,2004,16.38868697
348,ISL,PARTEMP,TOT,PC_EMP,A,2005,16.19749457
349,ISL,PARTEMP,TOT,PC_EMP,A,2006,15.82784579
350,ISL,PARTEMP,TOT,PC_EMP,A,2007,15.77701937
351,ISL,PARTEMP,TOT,PC_EMP,A,2008,15.04245766
352,ISL,PARTEMP,TOT,PC_EMP,A,2009,17.42978798
353,ISL,PARTEMP,TOT,PC_EMP,A,2010,18.30366133
354,ISL,PARTEMP,TOT,PC_EMP,A,2011,16.84242183
355,ISL,PARTEMP,TOT,PC_EMP,A,2012,17.21378851
356,ISL,PARTEMP,TOT,PC_EMP,A,2013,17.38350375
357,ISL,PARTEMP,TOT,PC_EMP,A,2014,16.72088051
358,ISL,PARTEMP,TOT,PC_EMP,A,2015,17.22295744
359,ISL,PARTEMP,TOT,PC_EMP,A,2016,17.05400657
360,ISL,PARTEMP,TOT,PC_EMP,A,2017,17.11530864
361,IRL,PARTEMP,TOT,PC_EMP,A,1983,8.024725486
362,IRL,PARTEMP,TOT,PC_EMP,A,1984,7.931265955
363,IRL,PARTEMP,TOT,PC_EMP,A,1985,8.063714365
364,IRL,PARTEMP,TOT,PC_EMP,A,1986,8.331318661000001
365,IRL,PARTEMP,TOT,PC_EMP,A,1987,9.000060402999999
366,IRL,PARTEMP,TOT,PC_EMP,A,1988,9.629750161
367,IRL,PARTEMP,TOT,PC_EMP,A,1989,9.386271523
368,IRL,PARTEMP,TOT,PC_EMP,A,1990,9.994588173
369,IRL,PARTEMP,TOT,PC_EMP,A,1991,10.42278001
370,IRL,PARTEMP,TOT,PC_EMP,A,1992,11.25697226
371,IRL,PARTEMP,TOT,PC_EMP,A,1993,13.08647639
372,IRL,PARTEMP,TOT,PC_EMP,A,1994,13.47459746
373,IRL,PARTEMP,TOT,PC_EMP,A,1995,14.34190711
374,IRL,PARTEMP,TOT,PC_EMP,A,1996,14.24422949
375,IRL,PARTEMP,TOT,PC_EMP,A,1997,14.99158155
376,IRL,PARTEMP,TOT,PC_EMP,A,1998,17.63516516
377,IRL,PARTEMP,TOT,PC_EMP,A,1999,17.88253043
378,IRL,PARTEMP,TOT,PC_EMP,A,2000,18.07603703
379,IRL,PARTEMP,TOT,PC_EMP,A,2001,18.16840464
380,IRL,PARTEMP,TOT,PC_EMP,A,2002,18.44444284
381,IRL,PARTEMP,TOT,PC_EMP,A,2003,18.87125589
382,IRL,PARTEMP,TOT,PC_EMP,A,2004,18.87269764
383,IRL,PARTEMP,TOT,PC_EMP,A,2005,19.32993092
384,IRL,PARTEMP,TOT,PC_EMP,A,2006,19.3161602
385,IRL,PARTEMP,TOT,PC_EMP,A,2007,19.89643099
386,IRL,PARTEMP,TOT,PC_EMP,A,2008,20.90058382
387,IRL,PARTEMP,TOT,PC_EMP,A,2009,23.81311423
388,IRL,PARTEMP,TOT,PC_EMP,A,2010,24.864578
389,IRL,PARTEMP,TOT,PC_EMP,A,2011,25.67529967
390,IRL,PARTEMP,TOT,PC_EMP,A,2012,25.02279768
391,IRL,PARTEMP,TOT,PC_EMP,A,2013,24.22804439
392,IRL,PARTEMP,TOT,PC_EMP,A,2014,23.40705017
393,IRL,PARTEMP,TOT,PC_EMP,A,2015,23.2727603
394,IRL,PARTEMP,TOT,PC_EMP,A,2016,22.75178614
