499939.48,317347.2,18.13,14.61,0.0,6.0,0.0,0.0,0.0
499939.48,310312.5,30.48,10.86,1.0,6.0,1.0,0.0,0.0
499939.48,310312.5,7.15,17.86,1.0,6.0,2.0,0.0,0.0
499939.48,310312.5,18.13,14.61,1.0,6.0,0.0,0.0,0.0
512016.49,251903.7,30.23,11.08,0.0,6.0,1.0,2.0,0.0
512016.49,251903.7,7.27,18.75,0.0,6.0,2.0,2.0,0.0
512016.49,251903.7,18.15,15.18,0.0,6.0,0.0,2.0,0.0
512016.49,253439.0,30.23,11.08,1.0,6.0,1.0,2.0,0.0
512016.49,253439.0,7.27,18.75,1.0,6.0,2.0,2.0,0.0
512016.49,253439.0,18.15,15.18,1.0,6.0,0.0,2.0,0.0
525969.12,273182.6,30.03,10.64,0.0,6.0,1.0,3.0,0.0
525969.12,273182.6,6.92,18.45,0.0,6.0,2.0,3.0,0.0
525969.12,273182.6,17.77,14.84,0.0,6.0,0.0,3.0,0.0
525969.12,274433.3,30.03,10.64,1.0,6.0,1.0,3.0,0.0
525969.12,274433.3,6.92,18.45,1.0,6.0,2.0,3.0,0.0
525969.12,274433.3,17.77,14.84,1.0,6.0,0.0,3.0,0.0
544041.97,300332.4,27.81,10.67,0.0,6.0,1.0,4.0,0.0
544041.97,300332.4,6.47,17.4,0.0,6.0,2.0,4.0,0.0
544041.97,300332.4,16.39,14.29,0.0,6.0,0.0,4.0,0.0
544041.97,300584.9,27.81,10.67,1.0,6.0,1.0,4.0,0.0
544041.97,300584.9,6.47,17.4,1.0,6.0,2.0,4.0,0.0
544041.97,300584.9,16.39,14.29,1.0,6.0,0.0,4.0,0.0
43745.95,321398.8,31.43,10.71,0.0,6.0,1.0,1.0,0.0
43745.95,321398.8,6.59,18.79,0.0,6.0,2.0,1.0,0.0
43745.95,321398.8,18.21,15.08,0.0,6.0,0.0,1.0,0.0
43745.95,312609.5,31.43,10.71,1.0,6.0,1.0,1.0,0.0
43745.95,312609.5,6.59,18.79,1.0,6.0,2.0,1.0,0.0
43745.95,312609.5,18.21,15.08,1.0,6.0,0.0,1.0,0.0
44717.31,317347.2,30.48,10.86,0.0,6.0,1.0,0.0,0.0
44717.31,317347.2,7.15,17.86,0.0,6.0,2.0,0.0,0.0
44717.31,317347.2,18.13,14.61,0.0,6.0,0.0,0.0,0.0
44717.31,310312.5,30.48,10.86,1.0,6.0,1.0,0.0,0.0
44717.31,310312.5,7.15,17.86,1.0,6.0,2.0,0.0,0.0
44717.31,310312.5,18.13,14.61,1.0,6.0,0.0,0.0,0.0
45561.18,251903.7,30.23,11.08,0.0,6.0,1.0,2.0,0.0
45561.18,251903.7,7.27,18.75,0.0,6.0,2.0,2.0,0.0
45561.18,251903.7,18.15,15.18,0.0,6.0,0.0,2.0,0.0
45561.18,253439.0,30.23,11.08,1.0,6.0,1.0,2.0,0.0
45561.18,253439.0,7.27,18.75,1.0,6.0,2.0,2.0,0.0
45561.18,253439.0,18.15,15.18,1.0,6.0,0.0,2.0,0.0
46566.54,273182.6,30.03,10.64,0.0,6.0,1.0,3.0,0.0
46566.54,273182.6,6.92,18.45,0.0,6.0,2.0,3.0,0.0
46566.54,273182.6,17.77,14.84,0.0,6.0,0.0,3.0,0.0
46566.54,274433.3,30.03,10.64,1.0,6.0,1.0,3.0,0.0
46566.54,274433.3,6.92,18.45,1.0,6.0,2.0,3.0,0.0
46566.54,274433.3,17.77,14.84,1.0,6.0,0.0,3.0,0.0
47941.66,300332.4,27.81,10.67,0.0,6.0,1.0,4.0,0.0
47941.66,300332.4,6.47,17.4,0.0,6.0,2.0,4.0,0.0
47941.66,300332.4,16.39,14.29,0.0,6.0,0.0,4.0,0.0
47941.66,300584.9,27.81,10.67,1.0,6.0,1.0,4.0,0.0
47941.66,300584.9,6.47,17.4,1.0,6.0,2.0,4.0,0.0
47941.66,300584.9,16.39,14.29,1.0,6.0,0.0,4.0,0.0
1550269.81,473116.9,26.7,8.12,0.0,21.0,1.0,1.0,0.0
1550269.81,473116.9,12.16,9.48,0.0,21.0,2.0,1.0,0.0
1550269.81,473116.9,19.1,8.83,0.0,21.0,0.0,1.0,0.0
1550269.81,465209.2,26.7,8.12,1.0,21.0,1.0,1.0,0.0
1550269.81,465209.2,12.16,9.48,1.0,21.0,2.0,1.0,0.0
1550269.81,465209.2,19.1,8.83,1.0,21.0,0.0,1.0,0.0
1617564.49,474937.9,27.0,8.04,0.0,21.0,1.0,0.0,0.0
1617564.49,474937.9,12.29,9.4,0.0,21.0,2.0,0.0,0.0
1617564.49,474937.9,19.29,8.76,0.0,21.0,0.0,0.0,0.0
1617564.49,479168.0,27.0,8.04,1.0,21.0,1.0,0.0,0.0
1617564.49,479168.0,12.29,9.4,1.0,21.0,2.0,0.0,0.0
1617564.49,479168.0,19.29,8.76,1.0,21.0,0.0,0.0,0.0
1599827.51,429256.3,26.39,8.01,0.0,21.0,1.0,2.0,0.0
1599827.51,429256.3,12.1,9.18,0.0,21.0,2.0,2.0,0.0
1599827.51,429256.3,18.88,8.62,0.0,21.0,0.0,2.0,0.0
1599827.51,410688.3,26.39,8.01,1.0,21.0,1.0,2.0,0.0
1599827.51,410688.3,12.1,9.18,1.0,21.0,2.0,2.0,0.0
1599827.51,410688.3,18.88,8.62,1.0,21.0,0.0,2.0,0.0
1625361.35,412960.0,26.41,8.08,0.0,21.0,1.0,3.0,0.0
1625361.35,412960.0,12.61,9.04,0.0,21.0,2.0,3.0,0.0
1625361.35,412960.0,19.19,8.58,0.0,21.0,0.0,3.0,0.0
1625361.35,393440.0,26.41,8.08,1.0,21.0,1.0,3.0,0.0
1625361.35,393440.0,12.61,9.04,1.0,21.0,2.0,3.0,0.0
1625361.35,393440.0,19.19,8.58,1.0,21.0,0.0,3.0,0.0
