AUT,2017,MEN,TOT,461582.96,IMP,157799.4,8.63,14.63
AUT,2017,TOT,TOT,461582.96,IMP,157799.4,20.94,12.38
AUT,2017,WOMEN,TOT,461582.96,EXP,156436.6,34.75,9.85
AUT,2017,MEN,TOT,461582.96,EXP,156436.6,8.63,14.63
AUT,2017,TOT,TOT,461582.96,EXP,156436.6,20.94,12.38
AUT,2013,WOMEN,TOT,47936.68,IMP,165526.9,33.42,10.55
AUT,2013,MEN,TOT,47936.68,IMP,165526.9,7.9,15.54
AUT,2013,TOT,TOT,47936.68,IMP,165526.9,19.86,13.2
AUT,2013,WOMEN,TOT,47936.68,EXP,164204.7,33.42,10.55
AUT,2013,MEN,TOT,47936.68,EXP,164204.7,7.9,15.54
AUT,2013,TOT,TOT,47936.68,EXP,164204.7,19.86,13.2
AUT,2014,WOMEN,TOT,48801.31,IMP,166206.5,34.93,10.52
AUT,2014,MEN,TOT,48801.31,IMP,166206.5,8.47,15.75
AUT,2014,TOT,TOT,48801.31,IMP,166206.5,20.94,13.29
AUT,2014,WOMEN,TOT,48801.31,EXP,167318.3,34.93,10.52
AUT,2014,MEN,TOT,48801.31,EXP,167318.3,8.47,15.75
AUT,2014,TOT,TOT,48801.31,EXP,167318.3,20.94,13.29
AUT,2015,WOMEN,TOT,49959.26,IMP,140503.4,34.98,10.39
AUT,2015,MEN,TOT,49959.26,IMP,140503.4,8.58,15.33
AUT,2015,TOT,TOT,49959.26,IMP,140503.4,21.03,13.0
AUT,2015,WOMEN,TOT,49959.26,EXP,142823.0,34.98,10.39
AUT,2015,MEN,TOT,49959.26,EXP,142823.0,8.58,15.33
AUT,2015,TOT,TOT,49959.26,EXP,142823.0,21.03,13.0
AUT,2016,WOMEN,TOT,50503.33,IMP,142235.6,34.71,10.04
AUT,2016,MEN,TOT,50503.33,IMP,142235.6,8.57,15.1
AUT,2016,TOT,TOT,50503.33,IMP,142235.6,20.89,12.72
AUT,2016,WOMEN,TOT,50503.33,EXP,142571.8,34.71,10.04
AUT,2016,MEN,TOT,50503.33,EXP,142571.8,8.57,15.1
AUT,2016,TOT,TOT,50503.33,EXP,142571.8,20.89,12.72
AUT,2017,WOMEN,TOT,52467.53,IMP,157799.4,34.75,9.85
AUT,2017,MEN,TOT,52467.53,IMP,157799.4,8.63,14.63
AUT,2017,TOT,TOT,52467.53,IMP,157799.4,20.94,12.38
AUT,2017,WOMEN,TOT,52467.53,EXP,156436.6,34.75,9.85
AUT,2017,MEN,TOT,52467.53,EXP,156436.6,8.63,14.63
AUT,2017,TOT,TOT,52467.53,EXP,156436.6,20.94,12.38
BEL,2013,WOMEN,TOT,486673.71,IMP,321398.8,31.43,10.71
BEL,2013,MEN,TOT,486673.71,IMP,321398.8,6.59,18.79
BEL,2013,TOT,TOT,486673.71,IMP,321398.8,18.21,15.08
BEL,2013,WOMEN,TOT,486673.71,EXP,312609.5,31.43,10.71
BEL,2013,MEN,TOT,486673.71,EXP,312609.5,6.59,18.79
BEL,2013,TOT,TOT,486673.71,EXP,312609.5,18.21,15.08
BEL,2014,WOMEN,TOT,499939.48,IMP,317347.2,30.48,10.86
BEL,2014,MEN,TOT,499939.48,IMP,317347.2,7.15,17.86
BEL,2014,TOT,TOT,499939.48,IMP,317347.2,18.13,14.61
BEL,2014,WOMEN,TOT,499939.48,EXP,310312.5,30.48,10.86
BEL,2014,MEN,TOT,499939.48,EXP,310312.5,7.15,17.86
BEL,2014,TOT,TOT,499939.48,EXP,310312.5,18.13,14.61
BEL,2015,WOMEN,TOT,512016.49,IMP,251903.7,30.23,11.08
BEL,2015,MEN,TOT,512016.49,IMP,251903.7,7.27,18.75
BEL,2015,TOT,TOT,512016.49,IMP,251903.7,18.15,15.18
BEL,2015,WOMEN,TOT,512016.49,EXP,253439.0,30.23,11.08
BEL,2015,MEN,TOT,512016.49,EXP,253439.0,7.27,18.75
BEL,2015,TOT,TOT,512016.49,EXP,253439.0,18.15,15.18
BEL,2016,WOMEN,TOT,525969.12,IMP,273182.6,30.03,10.64
BEL,2016,MEN,TOT,525969.12,IMP,273182.6,6.92,18.45
BEL,2016,TOT,TOT,525969.12,IMP,273182.6,17.77,14.84
BEL,2016,WOMEN,TOT,525969.12,EXP,274433.3,30.03,10.64
BEL,2016,MEN,TOT,525969.12,EXP,274433.3,6.92,18.45
BEL,2016,TOT,TOT,525969.12,EXP,274433.3,17.77,14.84
BEL,2017,WOMEN,TOT,544041.97,IMP,300332.4,27.81,10.67
BEL,2017,MEN,TOT,544041.97,IMP,300332.4,6.47,17.4
BEL,2017,TOT,TOT,544041.97,IMP,300332.4,16.39,14.29
BEL,2017,WOMEN,TOT,544041.97,EXP,300584.9,27.81,10.67
BEL,2017,MEN,TOT,544041.97,EXP,300584.9,6.47,17.4
BEL,2017,TOT,TOT,544041.97,EXP,300584.9,16.39,14.29
BEL,2013,WOMEN,TOT,43745.95,IMP,321398.8,31.43,10.71
BEL,2013,MEN,TOT,43745.95,IMP,321398.8,6.59,18.79
BEL,2013,TOT,TOT,43745.95,IMP,321398.8,18.21,15.08
BEL,2013,WOMEN,TOT,43745.95,EXP,312609.5,31.43,10.71
BEL,2013,MEN,TOT,43745.95,EXP,312609.5,6.59,18.79
BEL,2013,TOT,TOT,43745.95,EXP,312609.5,18.21,15.08
BEL,2014,WOMEN,TOT,44717.31,IMP,317347.2,30.48,10.86
BEL,2014,MEN,TOT,44717.31,IMP,317347.2,7.15,17.86
BEL,2014,TOT,TOT,44717.31,IMP,317347.2,18.13,14.61
BEL,2014,WOMEN,TOT,44717.31,EXP,310312.5,30.48,10.86
BEL,2014,MEN,TOT,44717.31,EXP,310312.5,7.15,17.86
BEL,2014,TOT,TOT,44717.31,EXP,310312.5,18.13,14.61
BEL,2015,WOMEN,TOT,45561.18,IMP,251903.7,30.23,11.08
BEL,2015,MEN,TOT,45561.18,IMP,251903.7,7.27,18.75
BEL,2015,TOT,TOT,45561.18,IMP,251903.7,18.15,15.18
BEL,2015,WOMEN,TOT,45561.18,EXP,253439.0,30.23,11.08
BEL,2015,MEN,TOT,45561.18,EXP,253439.0,7.27,18.75
BEL,2015,TOT,TOT,45561.18,EXP,253439.0,18.15,15.18
BEL,2016,WOMEN,TOT,46566.54,IMP,273182.6,30.03,10.64
BEL,2016,MEN,TOT,46566.54,IMP,273182.6,6.92,18.45
BEL,2016,TOT,TOT,46566.54,IMP,273182.6,17.77,14.84
BEL,2016,WOMEN,TOT,46566.54,EXP,274433.3,30.03,10.64
BEL,2016,MEN,TOT,46566.54,EXP,274433.3,6.92,18.45
BEL,2016,TOT,TOT,46566.54,EXP,274433.3,17.77,14.84
BEL,2017,WOMEN,TOT,47941.66,IMP,300332.4,27.81,10.67
BEL,2017,MEN,TOT,47941.66,IMP,300332.4,6.47,17.4
BEL,2017,TOT,TOT,47941.66,IMP,300332.4,16.39,14.29
BEL,2017,WOMEN,TOT,47941.66,EXP,300584.9,27.81,10.67
BEL,2017,MEN,TOT,47941.66,EXP,300584.9,6.47,17.4
BEL,2017,TOT,TOT,47941.66,EXP,300584.9,16.39,14.29
CAN,2013,WOMEN,TOT,1550269.81,IMP,473116.9,26.7,8.12
CAN,2013,MEN,TOT,1550269.81,IMP,473116.9,12.16,9.48
CAN,2013,TOT,TOT,1550269.81,IMP,473116.9,19.1,8.83
CAN,2013,WOMEN,TOT,1550269.81,EXP,465209.2,26.7,8.12
CAN,2013,MEN,TOT,1550269.81,EXP,465209.2,12.16,9.48
CAN,2013,TOT,TOT,1550269.81,EXP,465209.2,19.1,8.83
CAN,2014,WOMEN,TOT,1617564.49,IMP,474937.9,27.0,8.04
CAN,2014,MEN,TOT,1617564.49,IMP,474937.9,12.29,9.4
CAN,2014,TOT,TOT,1617564.49,IMP,474937.9,19.29,8.76
CAN,2014,WOMEN,TOT,1617564.49,EXP,479168.0,27.0,8.04
CAN,2014,MEN,TOT,1617564.49,EXP,479168.0,12.29,9.4
CAN,2014,TOT,TOT,1617564.49,EXP,479168.0,19.29,8.76
CAN,2015,WOMEN,TOT,1599827.51,IMP,429256.3,26.39,8.01
CAN,2015,MEN,TOT,1599827.51,IMP,429256.3,12.1,9.18
CAN,2015,TOT,TOT,1599827.51,IMP,429256.3,18.88,8.62
CAN,2015,WOMEN,TOT,1599827.51,EXP,410688.3,26.39,8.01
CAN,2015,MEN,TOT,1599827.51,EXP,410688.3,12.1,9.18
CAN,2015,TOT,TOT,1599827.51,EXP,410688.3,18.88,8.62
CAN,2016,WOMEN,TOT,1625361.35,IMP,412960.0,26.41,8.08
CAN,2016,MEN,TOT,1625361.35,IMP,412960.0,12.61,9.04
CAN,2016,TOT,TOT,1625361.35,IMP,412960.0,19.19,8.58
CAN,2016,WOMEN,TOT,1625361.35,EXP,393440.0,26.41,8.08
CAN,2016,MEN,TOT,1625361.35,EXP,393440.0,12.61,9.04
CAN,2016,TOT,TOT,1625361.35,EXP,393440.0,19.19,8.58
CAN,2017,WOMEN,TOT,1714447.05,IMP,441856.4,26.17,7.96
CAN,2017,MEN,TOT,1714447.05,IMP,441856.4,12.74,8.7
CAN,2017,TOT,TOT,1714447.05,IMP,441856.4,19.14,8.34
CAN,2017,WOMEN,TOT,1714447.05,EXP,423402.5,26.17,7.96
CAN,2017,MEN,TOT,1714447.05,EXP,423402.5,12.74,8.7
CAN,2017,TOT,TOT,1714447.05,EXP,423402.5,19.14,8.34
CAN,2013,WOMEN,TOT,44101.43,IMP,473116.9,26.7,8.12
CAN,2013,MEN,TOT,44101.43,IMP,473116.9,12.16,9.48
CAN,2013,TOT,TOT,44101.43,IMP,473116.9,19.1,8.83
CAN,2013,WOMEN,TOT,44101.43,EXP,465209.2,26.7,8.12
CAN,2013,MEN,TOT,44101.43,EXP,465209.2,12.16,9.48
CAN,2013,TOT,TOT,44101.43,EXP,465209.2,19.1,8.83
CAN,2014,WOMEN,TOT,45519.87,IMP,474937.9,27.0,8.04
CAN,2014,MEN,TOT,45519.87,IMP,474937.9,12.29,9.4
CAN,2014,TOT,TOT,45519.87,IMP,474937.9,19.29,8.76
CAN,2014,WOMEN,TOT,45519.87,EXP,479168.0,27.0,8.04
CAN,2014,MEN,TOT,45519.87,EXP,479168.0,12.29,9.4
CAN,2014,TOT,TOT,45519.87,EXP,479168.0,19.29,8.76
CAN,2015,WOMEN,TOT,44647.37,IMP,429256.3,26.39,8.01
CAN,2015,MEN,TOT,44647.37,IMP,429256.3,12.1,9.18
CAN,2015,TOT,TOT,44647.37,IMP,429256.3,18.88,8.62
CAN,2015,WOMEN,TOT,44647.37,EXP,410688.3,26.39,8.01
CAN,2015,MEN,TOT,44647.37,EXP,410688.3,12.1,9.18
CAN,2015,TOT,TOT,44647.37,EXP,410688.3,18.88,8.62
CAN,2016,WOMEN,TOT,44819.5,IMP,412960.0,26.41,8.08
CAN,2016,MEN,TOT,44819.5,IMP,412960.0,12.61,9.04
CAN,2016,TOT,TOT,44819.5,IMP,412960.0,19.19,8.58
CAN,2016,WOMEN,TOT,44819.5,EXP,393440.0,26.41,8.08
CAN,2016,MEN,TOT,44819.5,EXP,393440.0,12.61,9.04
CAN,2016,TOT,TOT,44819.5,EXP,393440.0,19.19,8.58
CAN,2017,WOMEN,TOT,46704.89,IMP,441856.4,26.17,7.96
CAN,2017,MEN,TOT,46704.89,IMP,441856.4,12.74,8.7
CAN,2017,TOT,TOT,46704.89,IMP,441856.4,19.14,8.34
CAN,2017,WOMEN,TOT,46704.89,EXP,423402.5,26.17,7.96
CAN,2017,MEN,TOT,46704.89,EXP,423402.5,12.74,8.7
CAN,2017,TOT,TOT,46704.89,EXP,423402.5,19.14,8.34
CZE,2013,WOMEN,TOT,320535.1,IMP,128547.3,8.04,13.52
CZE,2013,MEN,TOT,320535.1,IMP,128547.3,2.49,21.19
CZE,2013,TOT,TOT,320535.1,IMP,128547.3,4.9,17.86
CZE,2013,WOMEN,TOT,320535.1,EXP,137083.5,8.04,13.52
CZE,2013,MEN,TOT,320535.1,EXP,137083.5,2.49,21.19
CZE,2013,TOT,TOT,320535.1,EXP,137083.5,4.9,17.86
CZE,2014,WOMEN,TOT,339582.6,IMP,135846.1,7.74,12.85
CZE,2014,MEN,TOT,339582.6,IMP,135846.1,2.48,21.93
CZE,2014,TOT,TOT,339582.6,IMP,135846.1,4.76,17.99
CZE,2014,WOMEN,TOT,339582.6,EXP,146442.3,7.74,12.85
CZE,2014,MEN,TOT,339582.6,EXP,146442.3,2.48,21.93
CZE,2014,TOT,TOT,339582.6,EXP,146442.3,4.76,17.99
CZE,2015,WOMEN,TOT,352963.18,IMP,120568.1,7.44,12.78
CZE,2015,MEN,TOT,352963.18,IMP,120568.1,2.54,20.88
CZE,2015,TOT,TOT,352963.18,IMP,120568.1,4.68,17.34
CZE,2015,WOMEN,TOT,352963.18,EXP,128213.8,7.44,12.78
CZE,2015,MEN,TOT,352963.18,EXP,128213.8,2.54,20.88
CZE,2015,TOT,TOT,352963.18,EXP,128213.8,4.68,17.34
CZE,2016,WOMEN,TOT,366767.86,IMP,120508.1,7.97,13.23
CZE,2016,MEN,TOT,366767.86,IMP,120508.1,2.57,20.25
CZE,2016,TOT,TOT,366767.86,IMP,120508.1,4.95,17.16
CZE,2016,WOMEN,TOT,366767.86,EXP,130560.7,7.97,13.23
CZE,2016,MEN,TOT,366767.86,EXP,130560.7,2.57,20.25
CZE,2016,TOT,TOT,366767.86,EXP,130560.7,4.95,17.16
CZE,2017,WOMEN,TOT,384930.38,IMP,134167.5,8.68,12.89
CZE,2017,MEN,TOT,384930.38,IMP,134167.5,2.74,20.46
CZE,2017,TOT,TOT,384930.38,IMP,134167.5,5.36,17.12
CZE,2017,WOMEN,TOT,384930.38,EXP,144470.9,8.68,12.89
CZE,2017,MEN,TOT,384930.38,EXP,144470.9,2.74,20.46
CZE,2017,TOT,TOT,384930.38,EXP,144470.9,5.36,17.12
CZE,2013,WOMEN,TOT,30496.02,IMP,128547.3,8.04,13.52
CZE,2013,MEN,TOT,30496.02,IMP,128547.3,2.49,21.19
CZE,2013,TOT,TOT,30496.02,IMP,128547.3,4.9,17.86
CZE,2013,WOMEN,TOT,30496.02,EXP,137083.5,8.04,13.52
CZE,2013,MEN,TOT,30496.02,EXP,137083.5,2.49,21.19
CZE,2013,TOT,TOT,30496.02,EXP,137083.5,4.9,17.86
CZE,2014,WOMEN,TOT,32265.05,IMP,135846.1,7.74,12.85
CZE,2014,MEN,TOT,32265.05,IMP,135846.1,2.48,21.93
CZE,2014,TOT,TOT,32265.05,IMP,135846.1,4.76,17.99
CZE,2014,WOMEN,TOT,32265.05,EXP,146442.3,7.74,12.85
CZE,2014,MEN,TOT,32265.05,EXP,146442.3,2.48,21.93
CZE,2014,TOT,TOT,32265.05,EXP,146442.3,4.76,17.99
CZE,2015,WOMEN,TOT,33478.62,IMP,120568.1,7.44,12.78
CZE,2015,MEN,TOT,33478.62,IMP,120568.1,2.54,20.88
CZE,2015,TOT,TOT,33478.62,IMP,120568.1,4.68,17.34
CZE,2015,WOMEN,TOT,33478.62,EXP,128213.8,7.44,12.78
CZE,2015,MEN,TOT,33478.62,EXP,128213.8,2.54,20.88
CZE,2015,TOT,TOT,33478.62,EXP,128213.8,4.68,17.34
CZE,2016,WOMEN,TOT,34714.43,IMP,120508.1,7.97,13.23
CZE,2016,MEN,TOT,34714.43,IMP,120508.1,2.57,20.25
CZE,2016,TOT,TOT,34714.43,IMP,120508.1,4.95,17.16
CZE,2016,WOMEN,TOT,34714.43,EXP,130560.7,7.97,13.23
CZE,2016,MEN,TOT,34714.43,EXP,130560.7,2.57,20.25
CZE,2016,TOT,TOT,34714.43,EXP,130560.7,4.95,17.16
CZE,2017,WOMEN,TOT,36350.1,IMP,134167.5,8.68,12.89
CZE,2017,MEN,TOT,36350.1,IMP,134167.5,2.74,20.46
CZE,2017,TOT,TOT,36350.1,IMP,134167.5,5.36,17.12
CZE,2017,WOMEN,TOT,36350.1,EXP,144470.9,8.68,12.89
CZE,2017,MEN,TOT,36350.1,EXP,144470.9,2.74,20.46
CZE,2017,TOT,TOT,36350.1,EXP,144470.9,5.36,17.12
DNK,2013,WOMEN,TOT,262368.12,IMP,101583.3,24.69,5.59
DNK,2013,MEN,TOT,262368.12,IMP,101583.3,14.23,12.1
DNK,2013,WOMEN,TOT,262368.12,EXP,116851.2,24.69,5.59
DNK,2013,MEN,TOT,262368.12,EXP,116851.2,14.23,12.1
DNK,2014,WOMEN,TOT,270330.61,IMP,103322.9,25.44,5.52
DNK,2014,MEN,TOT,270330.61,IMP,103322.9,14.56,11.87
DNK,2014,TOT,TOT,270330.61,IMP,103322.9,19.7,8.88
DNK,2014,WOMEN,TOT,270330.61,EXP,119208.8,25.44,5.52
DNK,2014,MEN,TOT,270330.61,EXP,119208.8,14.56,11.87
DNK,2014,TOT,TOT,270330.61,EXP,119208.8,19.7,8.88
DNK,2015,WOMEN,TOT,276642.61,IMP,87586.95,25.77,5.36
DNK,2015,MEN,TOT,276642.61,IMP,87586.95,14.97,11.56
DNK,2015,TOT,TOT,276642.61,IMP,87586.95,20.03,8.65
DNK,2015,WOMEN,TOT,276642.61,EXP,103383.3,25.77,5.36
DNK,2015,MEN,TOT,276642.61,EXP,103383.3,14.97,11.56
DNK,2015,TOT,TOT,276642.61,EXP,103383.3,20.03,8.65
DNK,2016,WOMEN,TOT,280838.7,IMP,86841.75,26.67,5.94
DNK,2016,MEN,TOT,280838.7,IMP,86841.75,17.33,11.84
DNK,2016,TOT,TOT,280838.7,IMP,86841.75,21.72,9.06
DNK,2016,WOMEN,TOT,280838.7,EXP,104098.7,26.67,5.94
DNK,2016,MEN,TOT,280838.7,EXP,104098.7,17.33,11.84
DNK,2016,TOT,TOT,280838.7,EXP,104098.7,21.72,9.06
DNK,2017,WOMEN,TOT,296974.89,IMP,94758.8,25.35,5.3
DNK,2017,MEN,TOT,296974.89,IMP,94758.8,16.03,10.87
DNK,2017,TOT,TOT,296974.89,IMP,94758.8,20.43,8.24
DNK,2017,WOMEN,TOT,296974.89,EXP,113337.7,25.35,5.3
DNK,2017,MEN,TOT,296974.89,EXP,113337.7,16.03,10.87
DNK,2017,TOT,TOT,296974.89,EXP,113337.7,20.43,8.24
DNK,2013,WOMEN,TOT,46742.94,IMP,101583.3,24.69,5.59
DNK,2013,MEN,TOT,46742.94,IMP,101583.3,14.23,12.1
DNK,2013,WOMEN,TOT,46742.94,EXP,116851.2,24.69,5.59
DNK,2013,MEN,TOT,46742.94,EXP,116851.2,14.23,12.1
DNK,2014,WOMEN,TOT,47905.48,IMP,103322.9,25.44,5.52
DNK,2014,MEN,TOT,47905.48,IMP,103322.9,14.56,11.87
DNK,2014,TOT,TOT,47905.48,IMP,103322.9,19.7,8.88
DNK,2014,WOMEN,TOT,47905.48,EXP,119208.8,25.44,5.52
DNK,2014,MEN,TOT,47905.48,EXP,119208.8,14.56,11.87
DNK,2014,TOT,TOT,47905.48,EXP,119208.8,19.7,8.88
DNK,2015,WOMEN,TOT,48687.54,IMP,87586.95,25.77,5.36
DNK,2015,MEN,TOT,48687.54,IMP,87586.95,14.97,11.56
DNK,2015,TOT,TOT,48687.54,IMP,87586.95,20.03,8.65
DNK,2015,WOMEN,TOT,48687.54,EXP,103383.3,25.77,5.36
DNK,2015,MEN,TOT,48687.54,EXP,103383.3,14.97,11.56
DNK,2015,TOT,TOT,48687.54,EXP,103383.3,20.03,8.65
DNK,2016,WOMEN,TOT,49020.54,IMP,86841.75,26.67,5.94
DNK,2016,MEN,TOT,49020.54,IMP,86841.75,17.33,11.84
DNK,2016,TOT,TOT,49020.54,IMP,86841.75,21.72,9.06
DNK,2016,WOMEN,TOT,49020.54,EXP,104098.7,26.67,5.94
DNK,2016,MEN,TOT,49020.54,EXP,104098.7,17.33,11.84
DNK,2016,TOT,TOT,49020.54,EXP,104098.7,21.72,9.06
DNK,2017,WOMEN,TOT,51495.56,IMP,94758.8,25.35,5.3
DNK,2017,MEN,TOT,51495.56,IMP,94758.8,16.03,10.87
DNK,2017,TOT,TOT,51495.56,IMP,94758.8,20.43,8.24
DNK,2017,WOMEN,TOT,51495.56,EXP,113337.7,25.35,5.3
DNK,2017,MEN,TOT,51495.56,EXP,113337.7,16.03,10.87
DNK,2017,TOT,TOT,51495.56,EXP,113337.7,20.43,8.24
FIN,2013,WOMEN,TOT,224594.22,IMP,75099.13,16.66,8.8
FIN,2013,MEN,TOT,224594.22,IMP,75099.13,9.6,17.83
FIN,2013,TOT,TOT,224594.22,IMP,75099.13,13.04,13.44
FIN,2013,WOMEN,TOT,224594.22,EXP,78498.85,16.66,8.8
FIN,2013,MEN,TOT,224594.22,EXP,78498.85,9.6,17.83
FIN,2013,TOT,TOT,224594.22,EXP,78498.85,13.04,13.44
FIN,2014,WOMEN,TOT,226490.09,IMP,72985.74,16.76,9.33
FIN,2014,MEN,TOT,226490.09,IMP,72985.74,10.04,18.44
FIN,2014,TOT,TOT,226490.09,IMP,72985.74,13.32,14.0
FIN,2014,WOMEN,TOT,226490.09,EXP,75360.71,16.76,9.33
FIN,2014,MEN,TOT,226490.09,EXP,75360.71,10.04,18.44
FIN,2014,TOT,TOT,226490.09,EXP,75360.71,13.32,14.0
FIN,2015,WOMEN,TOT,230530.3,IMP,57120.09,16.36,9.46
FIN,2015,MEN,TOT,230530.3,IMP,57120.09,10.59,18.75
FIN,2015,TOT,TOT,230530.3,IMP,57120.09,13.4,14.22
FIN,2015,WOMEN,TOT,230530.3,EXP,59091.36,16.36,9.46
FIN,2015,MEN,TOT,230530.3,EXP,59091.36,10.59,18.75
FIN,2015,TOT,TOT,230530.3,EXP,59091.36,13.4,14.22
FIN,2016,WOMEN,TOT,238749.49,IMP,58175.47,17.65,9.38
FIN,2016,MEN,TOT,238749.49,IMP,58175.47,10.62,18.38
FIN,2016,TOT,TOT,238749.49,IMP,58175.47,14.01,14.03
FIN,2016,WOMEN,TOT,238749.49,EXP,59018.13,17.65,9.38
FIN,2016,MEN,TOT,238749.49,EXP,59018.13,10.62,18.38
FIN,2016,TOT,TOT,238749.49,EXP,59018.13,14.01,14.03
FIN,2017,WOMEN,TOT,247624.34,IMP,65136.44,17.42,9.04
FIN,2017,MEN,TOT,247624.34,IMP,65136.44,10.88,17.02
